
Time;HTI889I
17/07/2019  17:17:03;65.162
17/07/2019  18:33:03;65.006
17/07/2019  20:31:03;65.277
17/07/2019  21:43:03;65.006
17/07/2019  22:11:03;64.813
17/07/2019  22:51:03;64.505
17/07/2019  23:21:03;64.041
17/07/2019  23:37:03;63.885
17/07/2019  23:55:03;63.614
18/07/2019  00:53:03;63.301
18/07/2019  02:53:03;63.379
18/07/2019  04:11:03;63.265
18/07/2019  04:55:03;63.072
18/07/2019  06:53:03;63.072
18/07/2019  08:37:03;63.536
18/07/2019  09:29:03;63.885
18/07/2019  10:33:03;64.313
18/07/2019  11:37:03;64.657
18/07/2019  12:13:03;65.121
18/07/2019  12:45:03;64.813
18/07/2019  14:45:03;64.813
18/07/2019  15:01:03;64.813
18/07/2019  15:03:03;65.433
18/07/2019  17:01:03;65.705
18/07/2019  17:11:03;65.433
18/07/2019  18:39:03;65.162
18/07/2019  18:55:03;64.855
18/07/2019  19:51:03;64.427
18/07/2019  20:43:03;64.464
18/07/2019  20:45:03;63.885
18/07/2019  20:51:03;63.885
18/07/2019  20:53:03;64.542
18/07/2019  21:21:03;64.505
18/07/2019  21:23:03;63.922
18/07/2019  21:33:03;64.234
18/07/2019  23:27:03;64.078
18/07/2019  23:33:03;63.770
19/07/2019  00:31:03;63.614
19/07/2019  01:23:03;63.729
19/07/2019  01:25:03;63.108
19/07/2019  01:35:03;63.536
19/07/2019  02:21:03;63.572
19/07/2019  02:23:03;62.962
19/07/2019  02:49:03;63.108
19/07/2019  02:51:03;63.614
19/07/2019  02:59:03;63.265
19/07/2019  03:19:03;63.108
19/07/2019  05:19:03;63.265
19/07/2019  05:45:03;63.108
19/07/2019  07:41:03;63.536
19/07/2019  08:03:03;63.421
19/07/2019  09:11:03;63.729
19/07/2019  09:37:03;63.421
19/07/2019  09:39:03;62.837
19/07/2019  09:47:03;62.691
19/07/2019  09:49:03;63.458
19/07/2019  10:01:03;62.994
19/07/2019  10:27:03;62.691
19/07/2019  10:43:03;63.041
19/07/2019  10:55:03;63.155
19/07/2019  10:57:03;62.535
19/07/2019  11:01:03;63.301
19/07/2019  11:11:03;63.458
19/07/2019  11:15:03;63.458
19/07/2019  11:17:03;64.041
19/07/2019  11:27:03;63.885
19/07/2019  11:57:03;64.078
19/07/2019  12:17:03;64.505
19/07/2019  12:45:03;64.193
19/07/2019  13:25:03;64.505
19/07/2019  13:49:03;64.542
19/07/2019  14:19:03;64.813
19/07/2019  14:21:03;64.041
19/07/2019  14:23:03;64.657
19/07/2019  14:45:03;64.542
19/07/2019  14:47:03;63.922
19/07/2019  14:49:03;64.542
19/07/2019  15:19:03;64.505
19/07/2019  15:31:03;64.969
19/07/2019  15:59:03;65.121
19/07/2019  16:21:03;65.470
19/07/2019  16:25:03;65.319
19/07/2019  16:27:03;64.813
19/07/2019  16:35:03;65.277
19/07/2019  16:59:03;65.277
19/07/2019  17:01:03;64.777
19/07/2019  17:13:03;65.084
19/07/2019  18:01:03;64.855
19/07/2019  18:51:03;64.813
19/07/2019  19:39:03;65.241
19/07/2019  19:47:03;66.825
19/07/2019  19:49:03;67.915
19/07/2019  19:55:03;68.343
19/07/2019  20:03:03;68.025
19/07/2019  20:45:03;68.379
19/07/2019  21:03:03;68.025
19/07/2019  22:11:03;67.639
20/07/2019  00:11:03;67.764
20/07/2019  00:23:03;67.415
20/07/2019  02:23:03;67.175
20/07/2019  03:35:03;66.518
20/07/2019  04:13:03;66.325
20/07/2019  05:45:03;66.789
20/07/2019  06:39:03;66.633
20/07/2019  06:43:03;64.777
20/07/2019  06:47:03;64.464
20/07/2019  06:49:03;58.437
20/07/2019  06:51:03;56.435
20/07/2019  06:57:03;53.500
20/07/2019  07:07:03;50.122
20/07/2019  07:19:03;46.780
20/07/2019  07:33:03;43.980
20/07/2019  07:45:03;42.786
20/07/2019  07:51:03;42.328
20/07/2019  08:07:03;41.832
20/07/2019  08:19:03;41.410
20/07/2019  08:31:03;40.910
20/07/2019  08:49:03;40.451
20/07/2019  09:07:03;39.992
20/07/2019  09:31:03;39.575
20/07/2019  09:51:03;39.231
20/07/2019  10:27:03;38.772
20/07/2019  11:01:03;38.428
20/07/2019  11:51:03;38.006
20/07/2019  11:59:03;37.849
20/07/2019  12:01:03;50.122
20/07/2019  12:03:03;53.813
20/07/2019  12:09:03;57.665
20/07/2019  12:13:03;59.365
20/07/2019  12:21:03;61.216
20/07/2019  12:31:03;61.529
20/07/2019  12:35:03;61.993
20/07/2019  12:43:03;63.108
20/07/2019  12:49:03;63.536
20/07/2019  13:23:03;65.861
20/07/2019  13:41:03;66.169
20/07/2019  13:55:03;66.518
20/07/2019  14:35:03;66.789
20/07/2019  15:25:03;66.951
20/07/2019  15:39:03;67.289
20/07/2019  15:43:03;67.253
20/07/2019  15:47:03;65.897
20/07/2019  15:55:03;64.855
20/07/2019  15:57:03;65.741
20/07/2019  16:03:03;66.361
20/07/2019  16:09:03;66.679
20/07/2019  16:13:03;68.499
20/07/2019  16:25:03;67.764
20/07/2019  18:23:03;68.025
20/07/2019  20:21:03;68.071
20/07/2019  20:49:03;67.879
20/07/2019  21:47:03;67.415
20/07/2019  23:01:03;67.764
20/07/2019  23:19:03;67.722
21/07/2019  00:45:03;67.607
21/07/2019  00:59:03;67.415
21/07/2019  02:59:03;67.607
21/07/2019  03:41:03;67.143
21/07/2019  05:41:03;67.336
21/07/2019  05:51:03;67.289
21/07/2019  06:31:03;67.415
21/07/2019  06:33:03;66.789
21/07/2019  08:33:03;66.825
21/07/2019  09:39:03;67.289
21/07/2019  10:29:03;67.097
21/07/2019  10:35:03;67.415
21/07/2019  11:41:03;67.764
21/07/2019  13:23:03;67.879
21/07/2019  13:25:03;67.253
21/07/2019  13:31:03;67.289
21/07/2019  14:05:03;67.446
21/07/2019  14:21:03;67.607
21/07/2019  14:25:03;68.228
21/07/2019  14:29:03;67.561
21/07/2019  14:33:03;68.186
21/07/2019  14:41:03;67.722
21/07/2019  15:03:03;67.764
21/07/2019  15:17:03;68.228
21/07/2019  16:43:03;68.186
21/07/2019  18:39:03;68.228
21/07/2019  18:41:03;67.607
21/07/2019  18:45:03;68.108
21/07/2019  19:09:03;68.264
21/07/2019  19:11:03;67.607
21/07/2019  19:17:03;67.764
21/07/2019  19:19:03;68.379
21/07/2019  19:23:03;67.879
21/07/2019  19:55:03;67.915
21/07/2019  19:57:03;67.289
21/07/2019  19:59:03;67.915
21/07/2019  20:25:03;67.915
21/07/2019  20:27:03;67.289
21/07/2019  21:17:03;67.143
21/07/2019  21:27:03;67.143
21/07/2019  21:29:03;66.633
21/07/2019  21:31:03;67.143
21/07/2019  21:41:03;67.175
21/07/2019  21:43:03;66.554
21/07/2019  21:53:03;66.596
21/07/2019  21:55:03;67.175
21/07/2019  21:57:03;66.554
21/07/2019  21:59:03;67.060
21/07/2019  22:09:03;66.872
21/07/2019  22:19:03;66.825
21/07/2019  22:33:03;66.747
21/07/2019  22:43:03;66.518
21/07/2019  23:07:03;66.872
21/07/2019  23:23:03;66.679
21/07/2019  23:35:03;66.554
22/07/2019  01:13:03;66.403
22/07/2019  01:25:03;66.205
22/07/2019  02:13:03;66.012
22/07/2019  02:45:03;65.626
22/07/2019  04:19:03;65.277
22/07/2019  05:35:03;65.433
22/07/2019  06:23:03;65.705
22/07/2019  08:21:03;65.741
22/07/2019  08:29:03;66.205
22/07/2019  09:25:03;66.554
22/07/2019  10:01:03;66.982
22/07/2019  10:51:03;67.143
22/07/2019  10:59:03;66.679
22/07/2019  11:01:03;65.277
22/07/2019  11:05:03;65.277
22/07/2019  11:09:03;64.777
22/07/2019  11:21:03;64.777
22/07/2019  11:23:03;63.379
22/07/2019  11:29:03;62.884
22/07/2019  11:31:03;64.000
22/07/2019  11:39:03;65.084
22/07/2019  11:43:03;67.097
22/07/2019  11:45:03;67.097
22/07/2019  11:49:03;66.169
22/07/2019  11:53:03;65.741
22/07/2019  11:55:03;65.162
22/07/2019  11:59:03;65.277
22/07/2019  12:01:03;66.325
22/07/2019  12:07:03;67.097
22/07/2019  12:49:03;67.561
22/07/2019  14:49:03;67.097
22/07/2019  14:55:03;67.561
22/07/2019  15:51:03;67.915
22/07/2019  15:53:03;68.228
22/07/2019  15:57:03;67.097
22/07/2019  15:59:03;68.025
22/07/2019  16:07:03;67.764
22/07/2019  16:43:03;68.025
22/07/2019  18:43:03;68.025
22/07/2019  20:43:03;68.071
22/07/2019  22:43:03;68.108
22/07/2019  23:31:03;67.607
23/07/2019  00:19:03;67.253
23/07/2019  02:19:03;67.415
23/07/2019  03:37:03;66.982
23/07/2019  04:03:03;67.097
23/07/2019  04:05:03;66.169
23/07/2019  04:09:03;65.861
23/07/2019  04:13:03;57.202
23/07/2019  04:15:03;55.658
23/07/2019  04:23:03;52.421
23/07/2019  04:49:03;44.898
23/07/2019  04:53:03;44.283
23/07/2019  05:31:03;41.676
23/07/2019  05:43:03;41.217
23/07/2019  05:49:03;40.717
23/07/2019  06:01:03;40.300
23/07/2019  06:19:03;39.377
23/07/2019  06:33:03;38.887
23/07/2019  06:47:03;38.465
23/07/2019  07:01:03;38.006
23/07/2019  07:21:03;37.547
23/07/2019  07:43:03;37.088
23/07/2019  08:09:03;36.629
23/07/2019  10:07:03;36.666
23/07/2019  11:53:03;37.125
23/07/2019  11:59:03;37.281
23/07/2019  12:01:03;46.926
23/07/2019  12:03:03;53.813
23/07/2019  12:07:03;56.008
23/07/2019  12:17:03;58.010
23/07/2019  12:25:03;58.474
23/07/2019  12:27:03;59.057
23/07/2019  12:31:03;59.250
23/07/2019  12:35:03;59.250
23/07/2019  12:37:03;59.871
23/07/2019  12:43:03;60.173
23/07/2019  12:45:03;60.830
23/07/2019  12:49:03;61.258
23/07/2019  13:03:03;62.498
23/07/2019  13:09:03;62.962
23/07/2019  13:25:03;63.692
23/07/2019  13:45:03;64.156
23/07/2019  14:59:03;65.277
23/07/2019  15:11:03;65.433
23/07/2019  15:13:03;66.633
23/07/2019  15:17:03;67.415
23/07/2019  15:27:03;67.722
23/07/2019  15:35:03;68.025
23/07/2019  16:11:03;68.228
23/07/2019  17:19:03;68.499
23/07/2019  18:23:03;68.843
23/07/2019  18:39:03;68.650
23/07/2019  18:41:03;68.025
23/07/2019  18:47:03;68.807
23/07/2019  19:37:03;68.499
23/07/2019  21:37:03;68.499
23/07/2019  23:35:03;68.499
24/07/2019  00:43:03;68.071
24/07/2019  02:43:03;67.879
24/07/2019  04:21:03;67.415
24/07/2019  06:19:03;67.143
24/07/2019  08:19:03;67.415
24/07/2019  09:09:03;67.097
24/07/2019  09:29:03;67.415
24/07/2019  09:45:03;67.879
24/07/2019  11:11:03;68.343
24/07/2019  13:09:03;68.572
24/07/2019  15:03:03;69.041
24/07/2019  15:45:03;68.843
24/07/2019  15:55:03;65.939
24/07/2019  16:35:03;65.783
24/07/2019  16:39:03;64.969
24/07/2019  16:49:03;64.542
24/07/2019  16:51:03;65.626
24/07/2019  17:01:03;65.277
24/07/2019  17:03:03;64.657
24/07/2019  17:05:03;65.162
24/07/2019  17:07:03;64.505
24/07/2019  17:09:03;65.121
24/07/2019  17:23:03;64.041
24/07/2019  18:05:03;63.614
24/07/2019  18:59:03;63.421
24/07/2019  19:51:03;63.072
24/07/2019  20:53:03;62.837
24/07/2019  21:41:03;62.498
24/07/2019  23:13:03;62.962
25/07/2019  00:41:03;62.613
25/07/2019  01:07:03;62.149
25/07/2019  03:07:03;62.186
25/07/2019  05:05:03;62.186
25/07/2019  07:05:03;62.149
25/07/2019  09:03:03;62.498
25/07/2019  11:03:03;62.806
25/07/2019  11:45:03;62.373
25/07/2019  12:07:03;61.914
25/07/2019  14:07:03;61.758
25/07/2019  16:07:03;62.186
25/07/2019  18:05:03;62.029
25/07/2019  20:05:03;61.607
25/07/2019  21:01:03;61.258
25/07/2019  22:59:03;61.258
26/07/2019  00:57:03;61.529
26/07/2019  02:57:03;61.607
26/07/2019  03:09:03;61.414
26/07/2019  05:09:03;61.258
26/07/2019  06:53:03;60.830
26/07/2019  08:53:03;61.101
26/07/2019  10:29:03;61.258
26/07/2019  10:33:03;61.607
26/07/2019  12:13:03;61.878
26/07/2019  13:13:03;62.373
26/07/2019  14:39:03;61.878
26/07/2019  15:15:03;61.565
26/07/2019  15:17:03;57.243
26/07/2019  15:19:03;55.544
26/07/2019  15:23:03;53.693
26/07/2019  15:45:03;47.197
26/07/2019  15:51:03;46.008
26/07/2019  16:01:03;43.980
26/07/2019  16:09:03;43.553
26/07/2019  16:19:03;42.635
26/07/2019  16:31:03;42.025
26/07/2019  16:55:03;41.676
26/07/2019  17:15:03;41.217
26/07/2019  17:45:03;40.795
26/07/2019  18:17:03;40.336
26/07/2019  18:37:03;40.034
26/07/2019  18:41:03;51.389
26/07/2019  18:43:03;52.927
26/07/2019  18:51:03;55.200
26/07/2019  18:59:03;56.774
26/07/2019  19:03:03;57.243
26/07/2019  19:09:03;58.166
26/07/2019  19:27:03;60.330
26/07/2019  19:33:03;60.794
26/07/2019  19:47:03;61.565
26/07/2019  19:59:03;61.722
26/07/2019  20:09:03;62.029
26/07/2019  20:23:03;62.342
26/07/2019  20:29:03;62.691
26/07/2019  21:27:03;62.837
26/07/2019  23:15:03;63.265
27/07/2019  00:45:03;63.729
27/07/2019  00:47:03;64.505
27/07/2019  00:49:03;64.505
27/07/2019  00:51:03;65.277
27/07/2019  02:07:03;65.433
27/07/2019  02:21:03;65.590
27/07/2019  02:31:03;65.783
27/07/2019  04:31:03;65.626
27/07/2019  06:29:03;65.663
27/07/2019  08:29:03;65.626
27/07/2019  09:31:03;66.054
27/07/2019  10:09:03;66.476
27/07/2019  11:05:03;66.789
27/07/2019  12:31:03;66.982
27/07/2019  13:33:03;67.143
27/07/2019  13:49:03;67.336
27/07/2019  14:49:03;66.982
27/07/2019  16:21:03;66.633
27/07/2019  18:21:03;66.554
27/07/2019  19:13:03;66.518
27/07/2019  19:17:03;64.813
27/07/2019  19:23:03;66.247
27/07/2019  21:21:03;66.247
27/07/2019  23:09:03;66.054
28/07/2019  01:09:03;65.939
28/07/2019  03:05:03;65.741
28/07/2019  04:11:03;65.590
28/07/2019  06:11:03;65.433
28/07/2019  06:45:03;65.277
28/07/2019  07:33:03;65.162
28/07/2019  09:33:03;65.355
28/07/2019  10:09:03;65.162
28/07/2019  10:27:03;64.855
28/07/2019  11:45:03;64.657
28/07/2019  12:23:03;64.698
28/07/2019  12:25:03;65.199
28/07/2019  12:31:03;65.048
28/07/2019  13:03:03;65.162
28/07/2019  13:05:03;64.542
28/07/2019  13:11:03;64.698
28/07/2019  13:27:03;64.891
28/07/2019  13:43:03;65.006
28/07/2019  14:25:03;64.813
28/07/2019  14:53:03;65.006
28/07/2019  15:23:03;65.121
28/07/2019  17:21:03;65.048
28/07/2019  19:19:03;65.319
28/07/2019  19:29:03;64.855
28/07/2019  19:35:03;65.199
28/07/2019  19:55:03;64.969
28/07/2019  20:11:03;64.969
28/07/2019  20:13:03;64.386
28/07/2019  20:19:03;64.584
28/07/2019  21:31:03;64.698
28/07/2019  21:33:03;64.078
28/07/2019  23:33:03;64.078
29/07/2019  01:33:03;64.193
29/07/2019  01:41:03;63.614
29/07/2019  01:43:03;64.193
29/07/2019  02:25:03;63.922
29/07/2019  04:23:03;64.386
29/07/2019  04:29:03;64.078
29/07/2019  06:25:03;64.078
29/07/2019  06:27:03;63.572
29/07/2019  07:45:03;63.729
29/07/2019  07:59:03;63.572
29/07/2019  08:01:03;64.349
29/07/2019  08:07:03;64.193
29/07/2019  08:09:03;63.572
29/07/2019  08:15:03;63.770
29/07/2019  08:17:03;64.386
29/07/2019  08:19:03;63.885
29/07/2019  08:35:03;64.078
29/07/2019  09:03:03;64.271
29/07/2019  09:51:03;64.193
29/07/2019  09:53:03;64.813
29/07/2019  10:17:03;64.813
29/07/2019  10:19:03;64.313
29/07/2019  10:25:03;64.620
29/07/2019  10:37:03;64.657
29/07/2019  11:07:03;65.006
29/07/2019  12:23:03;65.319
29/07/2019  12:41:03;65.355
29/07/2019  13:11:03;65.590
29/07/2019  14:11:03;65.939
29/07/2019  14:55:03;66.054
29/07/2019  15:13:03;66.247
29/07/2019  16:47:03;66.403
29/07/2019  18:23:03;66.205
29/07/2019  19:41:03;65.897
29/07/2019  20:09:03;65.897
29/07/2019  20:11:03;65.241
29/07/2019  20:15:03;65.897
29/07/2019  20:21:03;65.897
29/07/2019  20:23:03;65.277
29/07/2019  20:29:03;65.433
29/07/2019  22:29:03;65.241
30/07/2019  00:29:03;65.162
30/07/2019  01:07:03;65.199
30/07/2019  01:09:03;64.584
30/07/2019  01:13:03;65.162
30/07/2019  01:19:03;65.121
30/07/2019  01:21:03;64.505
30/07/2019  01:27:03;64.657
30/07/2019  01:33:03;64.969
30/07/2019  03:33:03;64.542
30/07/2019  04:19:03;64.657
30/07/2019  06:19:03;64.969
30/07/2019  06:29:03;64.349
30/07/2019  07:53:03;64.386
30/07/2019  08:01:03;64.813
30/07/2019  09:07:03;65.084
30/07/2019  09:21:03;65.162
30/07/2019  10:03:03;65.590
30/07/2019  10:23:03;65.433
30/07/2019  11:45:03;65.897
30/07/2019  12:05:03;65.470
30/07/2019  12:07:03;64.041
30/07/2019  12:23:03;63.572
30/07/2019  12:39:03;63.885
30/07/2019  13:01:03;64.041
30/07/2019  13:03:03;62.227
30/07/2019  13:05:03;57.087
30/07/2019  13:07:03;55.236
30/07/2019  13:13:03;52.577
30/07/2019  13:33:03;46.780
30/07/2019  13:45:03;44.319
30/07/2019  13:57:03;43.131
30/07/2019  14:19:03;41.869
30/07/2019  14:47:03;41.447
30/07/2019  15:17:03;40.988
30/07/2019  15:41:03;40.571
30/07/2019  16:03:03;40.227
30/07/2019  16:05:03;47.734
30/07/2019  16:07:03;53.891
30/07/2019  16:09:03;56.315
30/07/2019  16:11:03;58.202
30/07/2019  16:13:03;58.979
30/07/2019  16:19:03;59.329
30/07/2019  16:21:03;59.902
30/07/2019  16:25:03;60.366
30/07/2019  16:45:03;62.342
30/07/2019  16:49:03;62.962
30/07/2019  16:53:03;62.962
30/07/2019  16:55:03;62.342
30/07/2019  17:01:03;62.837
30/07/2019  17:03:03;63.614
30/07/2019  17:09:03;63.572
30/07/2019  17:11:03;64.234
30/07/2019  17:17:03;63.458
30/07/2019  17:19:03;64.193
30/07/2019  17:25:03;64.542
30/07/2019  17:35:03;65.319
30/07/2019  17:37:03;64.657
30/07/2019  17:39:03;65.319
30/07/2019  17:47:03;65.470
30/07/2019  17:49:03;66.090
30/07/2019  17:57:03;65.741
30/07/2019  18:07:03;66.361
30/07/2019  19:13:03;66.518
30/07/2019  21:05:03;66.825
30/07/2019  23:03:03;66.679
31/07/2019  01:03:03;66.476
31/07/2019  03:03:03;66.679
31/07/2019  04:01:03;66.247
31/07/2019  04:21:03;65.897
31/07/2019  06:17:03;65.548
31/07/2019  07:47:03;65.861
31/07/2019  09:47:03;65.590
31/07/2019  10:33:03;65.433
31/07/2019  10:33:03;65.433
31/07/2019  11:32:17;65.741
31/07/2019  11:42:18;65.741
31/07/2019  11:44:18;65.162
31/07/2019  11:46:18;65.939
31/07/2019  11:48:18;65.433
31/07/2019  11:50:18;66.054
31/07/2019  11:56:18;65.897
31/07/2019  12:18:18;65.433
31/07/2019  13:24:18;65.470
31/07/2019  14:14:18;65.470
31/07/2019  14:16:18;66.090
31/07/2019  14:22:18;66.090
31/07/2019  14:24:18;65.433
31/07/2019  14:26:18;66.054
31/07/2019  14:36:18;65.590
31/07/2019  14:42:18;65.626
31/07/2019  15:14:18;65.590
31/07/2019  15:16:18;66.205
31/07/2019  15:30:18;65.277
31/07/2019  15:32:18;65.783
31/07/2019  15:36:18;65.162
31/07/2019  15:40:18;65.897
31/07/2019  15:54:18;65.783
31/07/2019  15:58:18;65.162
31/07/2019  16:00:18;65.939
31/07/2019  16:04:18;65.277
31/07/2019  16:06:18;65.939
31/07/2019  16:20:18;65.470
31/07/2019  17:14:18;65.277
31/07/2019  17:34:18;65.590
31/07/2019  18:14:18;65.470
31/07/2019  18:16:18;66.090
31/07/2019  18:32:18;65.783
31/07/2019  19:56:18;65.939
31/07/2019  19:58:18;65.006
31/07/2019  20:00:18;66.090
31/07/2019  20:26:18;66.711
31/07/2019  20:42:18;66.872
31/07/2019  20:44:18;66.205
31/07/2019  20:46:18;66.711
31/07/2019  21:04:18;67.018
31/07/2019  23:02:18;66.982
01/08/2019  01:02:18;66.982
01/08/2019  01:24:18;66.554
01/08/2019  02:06:18;66.403
01/08/2019  02:18:18;66.054
01/08/2019  03:04:18;66.247
01/08/2019  05:04:18;66.090
01/08/2019  07:04:18;66.247
01/08/2019  09:00:18;66.711
01/08/2019  10:26:18;66.951
01/08/2019  12:24:18;66.789
01/08/2019  14:18:18;66.518
01/08/2019  14:20:18;65.590
01/08/2019  14:24:18;65.897
01/08/2019  14:30:18;66.951
01/08/2019  14:36:18;66.633
01/08/2019  14:48:18;66.476
01/08/2019  14:50:18;67.143
01/08/2019  15:22:18;66.982
01/08/2019  15:26:18;66.872
01/08/2019  15:36:18;66.679
01/08/2019  16:38:18;66.825
01/08/2019  16:40:18;67.336
01/08/2019  16:48:18;66.711
01/08/2019  16:50:18;67.446
01/08/2019  16:56:18;67.289
01/08/2019  16:58:18;66.633
01/08/2019  17:08:18;66.951
01/08/2019  18:34:18;66.872
01/08/2019  18:36:18;66.361
01/08/2019  18:38:18;66.982
01/08/2019  18:44:18;66.825
01/08/2019  18:46:18;66.325
01/08/2019  18:48:18;66.825
01/08/2019  18:58:18;66.789
01/08/2019  20:58:18;66.476
01/08/2019  21:40:18;66.325
01/08/2019  22:20:18;66.169
01/08/2019  23:36:18;66.205
01/08/2019  23:56:18;66.247
02/08/2019  00:16:18;66.518
02/08/2019  02:16:18;66.518
02/08/2019  04:08:18;66.554
02/08/2019  04:22:18;66.711
02/08/2019  05:40:18;66.872
02/08/2019  06:20:18;66.825
02/08/2019  06:30:18;66.679
02/08/2019  06:44:18;66.633
02/08/2019  08:10:18;66.679
02/08/2019  08:12:18;66.054
02/08/2019  08:14:18;66.633
02/08/2019  08:20:18;66.518
02/08/2019  09:00:18;66.679
02/08/2019  10:02:18;66.679
02/08/2019  10:04:18;67.253
02/08/2019  10:10:18;67.143
02/08/2019  10:24:18;67.175
02/08/2019  10:26:18;66.554
02/08/2019  10:28:18;67.143
02/08/2019  10:38:18;67.175
02/08/2019  10:40:18;66.554
02/08/2019  10:42:18;67.143
02/08/2019  11:22:18;66.711
02/08/2019  11:28:18;66.247
02/08/2019  11:30:18;65.433
02/08/2019  11:40:18;65.121
02/08/2019  11:46:18;65.433
02/08/2019  11:48:18;64.505
02/08/2019  11:52:18;65.741
02/08/2019  11:56:18;64.969
02/08/2019  11:58:18;65.741
02/08/2019  12:08:18;65.121
02/08/2019  12:10:18;65.741
02/08/2019  12:28:18;65.277
02/08/2019  12:36:18;65.277
02/08/2019  12:38:18;65.897
02/08/2019  12:42:18;65.319
02/08/2019  12:44:18;66.090
02/08/2019  12:52:18;65.162
02/08/2019  12:56:18;65.897
02/08/2019  13:14:18;65.470
02/08/2019  13:16:18;65.162
02/08/2019  13:18:18;66.054
02/08/2019  13:36:18;65.626
02/08/2019  13:46:18;65.590
02/08/2019  13:48:18;66.205
02/08/2019  13:52:18;65.626
02/08/2019  13:54:18;66.247
02/08/2019  14:02:18;65.470
02/08/2019  14:04:18;65.470
02/08/2019  14:06:18;66.090
02/08/2019  14:24:18;65.897
02/08/2019  14:26:18;64.969
02/08/2019  14:28:18;66.403
02/08/2019  14:32:18;65.897
02/08/2019  14:36:18;66.054
02/08/2019  14:54:18;65.939
02/08/2019  14:56:18;66.554
02/08/2019  15:02:18;66.403
02/08/2019  15:06:18;66.054
02/08/2019  15:10:18;65.433
02/08/2019  15:12:18;66.361
02/08/2019  15:16:18;65.783
02/08/2019  15:18:18;66.361
02/08/2019  15:28:18;66.054
02/08/2019  16:42:18;65.783
02/08/2019  16:44:18;66.554
02/08/2019  16:56:18;66.283
02/08/2019  16:58:18;65.512
02/08/2019  17:00:18;65.783
02/08/2019  17:02:18;66.554
02/08/2019  17:14:18;66.518
02/08/2019  17:18:18;66.169
02/08/2019  17:22:18;65.084
02/08/2019  17:24:18;66.361
02/08/2019  17:28:18;65.741
02/08/2019  17:30:18;66.518
02/08/2019  17:34:18;65.897
02/08/2019  17:36:18;66.403
02/08/2019  17:40:18;65.897
02/08/2019  17:52:18;65.976
02/08/2019  17:54:18;66.554
02/08/2019  18:02:18;66.554
02/08/2019  18:04:18;65.939
02/08/2019  18:10:18;66.403
02/08/2019  18:38:18;65.939
02/08/2019  18:44:18;65.819
02/08/2019  18:46:18;66.440
02/08/2019  19:38:18;66.247
02/08/2019  20:08:18;66.132
02/08/2019  20:10:18;65.626
02/08/2019  20:18:18;65.939
02/08/2019  20:34:18;66.247
02/08/2019  20:44:18;66.554
02/08/2019  20:58:18;66.904
02/08/2019  22:52:18;66.872
02/08/2019  23:12:18;66.679
02/08/2019  23:28:18;66.403
02/08/2019  23:42:18;66.554
02/08/2019  23:44:18;65.741
02/08/2019  23:50:18;66.518
03/08/2019  00:16:18;66.090
03/08/2019  00:46:18;65.705
03/08/2019  00:50:18;65.861
03/08/2019  00:54:18;66.205
03/08/2019  02:06:18;65.783
03/08/2019  03:46:18;65.433
03/08/2019  05:00:18;65.626
03/08/2019  06:58:18;65.897
03/08/2019  08:58:18;65.783
03/08/2019  09:14:18;66.205
03/08/2019  10:18:18;66.554
03/08/2019  11:42:18;66.982
03/08/2019  12:10:18;66.554
03/08/2019  12:56:18;66.982
03/08/2019  13:24:18;66.711
03/08/2019  13:26:18;64.735
03/08/2019  14:00:18;64.464
03/08/2019  14:30:18;64.386
03/08/2019  14:32:18;66.518
03/08/2019  14:34:18;65.783
03/08/2019  14:38:18;65.433
03/08/2019  14:40:18;64.505
03/08/2019  14:46:18;65.162
03/08/2019  14:54:18;65.470
03/08/2019  14:58:18;66.361
03/08/2019  16:26:18;66.054
03/08/2019  17:12:18;65.897
03/08/2019  17:14:18;64.969
03/08/2019  17:16:18;65.741
03/08/2019  17:58:18;65.626
03/08/2019  18:00:18;65.006
03/08/2019  18:02:18;65.626
03/08/2019  18:42:18;65.277
03/08/2019  20:40:18;65.277
03/08/2019  20:44:18;65.470
03/08/2019  21:58:18;65.783
03/08/2019  22:04:18;66.403
03/08/2019  22:26:18;66.054
03/08/2019  23:12:18;65.590
04/08/2019  00:08:18;65.241
04/08/2019  01:00:18;65.084
04/08/2019  03:00:18;65.084
04/08/2019  03:10:18;64.928
04/08/2019  05:10:18;64.928
04/08/2019  06:14:18;64.464
04/08/2019  08:14:18;64.349
04/08/2019  08:36:18;64.156
04/08/2019  09:18:18;64.313
04/08/2019  09:34:18;64.542
04/08/2019  10:20:18;64.928
04/08/2019  10:22:18;65.121
04/08/2019  10:24:18;66.054
04/08/2019  11:32:18;66.518
04/08/2019  13:18:18;66.982
04/08/2019  13:42:18;67.175
04/08/2019  15:42:18;66.679
04/08/2019  16:12:18;66.982
04/08/2019  18:06:18;67.175
04/08/2019  19:40:18;66.825
04/08/2019  21:38:18;66.679
04/08/2019  22:36:18;66.361
05/08/2019  00:36:18;66.361
05/08/2019  01:42:18;66.169
05/08/2019  02:46:18;66.361
05/08/2019  04:44:18;66.361
05/08/2019  06:42:18;66.012
05/08/2019  07:16:18;65.590
05/08/2019  07:30:18;65.121
05/08/2019  08:54:18;65.548
05/08/2019  10:50:18;65.976
05/08/2019  11:16:18;66.361
05/08/2019  12:12:18;66.825
05/08/2019  12:46:18;66.789
05/08/2019  13:16:18;66.518
05/08/2019  15:16:18;66.325
05/08/2019  16:14:18;66.679
05/08/2019  18:14:18;66.872
