
Time;HVI878Y
23/01/2020  23:45:17;6.738
24/01/2020  01:45:15;6.724
24/01/2020  03:45:13;6.716
24/01/2020  05:45:11;6.740
24/01/2020  07:45:09;6.847
24/01/2020  09:45:07;6.787
24/01/2020  11:45:05;6.782
24/01/2020  13:45:03;6.657
24/01/2020  15:45:01;6.766
24/01/2020  17:44:59;6.722
24/01/2020  19:44:57;6.819
24/01/2020  21:44:55;6.998
24/01/2020  23:44:53;7.080
25/01/2020  01:44:51;7.155
25/01/2020  03:44:49;7.145
25/01/2020  05:44:47;7.105
25/01/2020  07:44:45;7.153
25/01/2020  09:44:43;7.145
25/01/2020  11:44:41;6.983
25/01/2020  13:44:39;7.097
25/01/2020  15:44:37;6.782
25/01/2020  17:44:35;6.738
25/01/2020  19:44:33;6.870
25/01/2020  21:44:31;7.032
25/01/2020  23:44:29;7.153
26/01/2020  01:44:27;7.187
26/01/2020  03:44:25;7.225
26/01/2020  05:44:23;7.160
26/01/2020  07:44:21;7.218
26/01/2020  09:44:19;7.187
26/01/2020  11:44:17;6.912
26/01/2020  13:44:15;6.829
26/01/2020  15:44:13;6.722
26/01/2020  17:44:11;6.771
26/01/2020  19:44:09;6.910
26/01/2020  21:44:07;7.097
26/01/2020  23:44:05;6.983
27/01/2020  01:44:03;7.139
27/01/2020  03:44:01;7.209
27/01/2020  05:43:59;7.166
27/01/2020  07:43:57;7.144
27/01/2020  09:43:55;7.090
27/01/2020  11:43:53;7.041
27/01/2020  13:43:51;6.749
27/01/2020  15:43:49;6.771
27/01/2020  17:43:47;6.740
27/01/2020  19:43:45;6.690
27/01/2020  21:43:43;6.870
27/01/2020  23:43:41;6.884
28/01/2020  01:43:39;7.059
28/01/2020  03:43:37;6.772
28/01/2020  05:43:35;6.780
28/01/2020  07:43:33;6.724
28/01/2020  09:43:31;6.741
28/01/2020  11:43:29;6.685
28/01/2020  13:43:27;6.716
28/01/2020  15:43:25;6.698
28/01/2020  17:43:23;6.643
28/01/2020  19:43:21;6.779
28/01/2020  21:43:19;6.772
28/01/2020  23:43:17;6.682
29/01/2020  01:43:15;6.798
29/01/2020  03:43:13;6.764
29/01/2020  05:43:11;6.894
29/01/2020  07:43:09;6.772
29/01/2020  09:43:07;6.738
29/01/2020  11:43:05;6.706
29/01/2020  13:43:03;6.707
29/01/2020  15:43:01;6.829
29/01/2020  17:42:59;6.691
29/01/2020  19:42:57;6.771
29/01/2020  21:42:55;6.798
29/01/2020  23:42:53;6.814
30/01/2020  01:42:51;6.749
30/01/2020  03:42:49;6.884
30/01/2020  05:42:47;6.733
30/01/2020  07:42:45;6.837
30/01/2020  09:42:43;6.733
30/01/2020  11:42:41;6.667
30/01/2020  13:42:39;6.895
30/01/2020  15:42:37;6.578
30/01/2020  17:42:35;6.959
30/01/2020  19:42:33;6.902
30/01/2020  21:42:31;7.015
30/01/2020  23:42:29;6.934
31/01/2020  01:42:27;6.917
31/01/2020  03:42:25;6.998
31/01/2020  05:42:23;7.063
31/01/2020  07:42:21;6.887
31/01/2020  09:42:19;6.787
31/01/2020  11:42:17;6.991
31/01/2020  13:42:15;6.912
31/01/2020  15:42:13;6.829
31/01/2020  17:42:11;6.917
31/01/2020  19:42:09;6.876
31/01/2020  21:42:07;6.949
31/01/2020  23:42:05;6.934
01/02/2020  01:42:03;7.058
01/02/2020  03:42:01;7.105
01/02/2020  05:41:59;6.910
01/02/2020  07:41:57;7.080
01/02/2020  09:41:55;6.983
01/02/2020  11:41:53;6.900
01/02/2020  13:41:51;6.879
01/02/2020  15:41:49;6.836
01/02/2020  17:41:47;6.918
01/02/2020  19:41:45;7.025
01/02/2020  21:41:43;6.959
01/02/2020  23:41:41;7.015
02/02/2020  01:41:39;6.967
02/02/2020  03:41:37;6.975
02/02/2020  05:41:35;6.991
02/02/2020  07:41:33;6.886
02/02/2020  09:41:31;7.025
02/02/2020  11:41:29;6.868
02/02/2020  13:41:27;6.959
02/02/2020  15:41:25;6.895
02/02/2020  17:41:23;6.852
02/02/2020  19:41:21;6.933
02/02/2020  21:41:19;7.024
02/02/2020  23:41:17;7.030
03/02/2020  01:41:15;6.934
03/02/2020  03:41:13;6.967
03/02/2020  05:41:11;7.025
03/02/2020  07:41:09;7.063
03/02/2020  09:41:07;6.959
03/02/2020  11:41:05;6.845
03/02/2020  13:41:03;6.861
03/02/2020  15:41:01;6.819
03/02/2020  17:40:59;6.855
03/02/2020  19:40:57;6.910
03/02/2020  21:40:55;6.928
03/02/2020  23:40:53;6.975
04/02/2020  01:40:51;7.032
04/02/2020  03:40:49;6.868
04/02/2020  05:40:47;6.949
04/02/2020  07:40:45;6.886
04/02/2020  09:40:43;6.925
04/02/2020  11:40:41;6.733
04/02/2020  13:40:39;6.875
04/02/2020  15:40:37;6.722
04/02/2020  17:40:35;6.884
04/02/2020  19:40:33;6.868
04/02/2020  21:40:31;6.993
04/02/2020  23:40:29;6.991
05/02/2020  01:40:27;7.079
05/02/2020  03:40:25;6.879
05/02/2020  05:40:23;6.999
05/02/2020  07:40:21;7.058
05/02/2020  09:40:19;6.928
05/02/2020  11:40:17;6.910
05/02/2020  13:40:15;6.878
05/02/2020  15:40:13;7.009
05/02/2020  17:40:11;6.929
05/02/2020  19:40:09;6.895
05/02/2020  21:40:07;7.027
05/02/2020  23:40:05;6.926
06/02/2020  01:40:03;6.879
06/02/2020  03:40:01;6.847
06/02/2020  05:39:59;6.845
06/02/2020  07:39:57;7.025
06/02/2020  09:39:55;6.983
06/02/2020  11:39:53;6.878
06/02/2020  13:39:51;6.837
06/02/2020  15:39:49;6.943
06/02/2020  17:39:47;7.127
06/02/2020  19:39:45;6.982
06/02/2020  21:39:43;7.048
06/02/2020  23:39:41;6.991
07/02/2020  01:39:39;6.933
07/02/2020  03:39:37;6.976
07/02/2020  05:39:35;7.139
07/02/2020  07:39:33;7.202
07/02/2020  09:39:31;7.139
07/02/2020  11:39:29;6.831
07/02/2020  13:39:27;6.895
07/02/2020  15:39:25;6.918
07/02/2020  17:39:23;6.944
07/02/2020  19:39:21;7.074
07/02/2020  21:39:19;6.944
07/02/2020  23:39:17;7.056
08/02/2020  01:39:15;6.946
08/02/2020  03:39:13;6.993
08/02/2020  05:39:11;6.983
08/02/2020  07:39:09;6.993
08/02/2020  09:39:07;6.991
08/02/2020  11:39:05;6.918
08/02/2020  13:39:03;6.759
08/02/2020  15:39:01;6.602
08/02/2020  17:38:59;6.772
08/02/2020  19:38:57;6.636
08/02/2020  21:38:55;6.553
08/02/2020  23:38:53;6.604
09/02/2020  01:38:51;6.668
09/02/2020  03:38:49;6.797
09/02/2020  05:38:47;6.789
09/02/2020  07:38:45;6.780
09/02/2020  09:38:43;6.798
09/02/2020  11:38:41;6.748
09/02/2020  13:38:39;6.766
09/02/2020  15:38:37;6.756
09/02/2020  16:39:37;6.610
09/02/2020  16:40:38;3.416
09/02/2020  16:42:40;0.004
09/02/2020  18:42:38;0.004
09/02/2020  20:42:36;0.004
09/02/2020  22:42:34;0.026
10/02/2020  00:42:32;0.019
10/02/2020  02:42:30;0.020
10/02/2020  04:42:28;0.118
10/02/2020  06:42:26;0.076
10/02/2020  08:42:24;0.019
10/02/2020  10:42:22;0.043
10/02/2020  12:42:20;0.026
10/02/2020  14:42:18;0.035
10/02/2020  16:42:16;0.037
10/02/2020  18:42:14;0.003
10/02/2020  20:42:12;0.035
10/02/2020  22:42:10;0.035
11/02/2020  00:42:08;0.068
11/02/2020  02:42:06;0.068
11/02/2020  04:42:04;0.046
11/02/2020  06:42:02;0.060
11/02/2020  08:42:00;0.043
11/02/2020  10:41:58;0.020
11/02/2020  12:41:56;-0.005
11/02/2020  14:41:54;0.011
11/02/2020  16:41:52;-0.012
11/02/2020  18:41:50;0.042
11/02/2020  20:41:48;0.068
11/02/2020  22:41:46;0.053
12/02/2020  00:41:44;0.075
12/02/2020  02:41:42;0.068
12/02/2020  04:41:40;0.042
12/02/2020  06:41:38;0.035
12/02/2020  08:41:36;0.037
12/02/2020  10:41:34;0.037
12/02/2020  12:41:32;0.004
12/02/2020  14:41:30;0.011
12/02/2020  16:41:28;0.035
12/02/2020  18:41:26;0.035
12/02/2020  20:41:24;0.069
12/02/2020  22:41:22;0.061
13/02/2020  00:41:20;0.085
13/02/2020  02:41:18;0.108
13/02/2020  04:41:16;0.068
13/02/2020  06:41:14;0.053
13/02/2020  08:41:12;0.042
13/02/2020  10:41:10;0.035
13/02/2020  12:41:08;0.011
13/02/2020  14:41:06;0.033
13/02/2020  16:41:04;0.043
13/02/2020  18:41:02;0.020
13/02/2020  20:41:00;0.003
13/02/2020  22:40:58;0.026
14/02/2020  00:40:56;0.052
14/02/2020  02:40:54;0.099
14/02/2020  04:40:52;0.102
14/02/2020  06:40:50;0.014
14/02/2020  08:40:48;0.037
14/02/2020  10:40:46;0.053
14/02/2020  12:40:44;0.052
14/02/2020  14:40:42;0.076
14/02/2020  16:40:40;0.078
14/02/2020  18:40:38;0.231
14/02/2020  20:40:36;0.280
14/02/2020  22:40:34;0.150
15/02/2020  00:40:32;0.139
15/02/2020  02:40:30;0.150
15/02/2020  04:40:28;0.206
15/02/2020  06:40:26;0.118
15/02/2020  08:40:24;0.311
15/02/2020  10:40:22;0.165
15/02/2020  12:40:20;0.053
15/02/2020  14:40:18;0.037
15/02/2020  16:40:16;0.020
15/02/2020  18:40:14;0.052
15/02/2020  20:40:12;0.102
15/02/2020  22:40:10;0.199
16/02/2020  00:40:08;0.141
16/02/2020  02:40:06;0.215
16/02/2020  04:40:04;0.458
16/02/2020  06:40:02;0.335
16/02/2020  08:25:46;1.049
16/02/2020  09:30:50;0.319
16/02/2020  11:30:48;0.020
16/02/2020  13:30:46;-0.012
16/02/2020  15:30:44;0.011
16/02/2020  17:30:42;0.010
16/02/2020  19:30:40;0.043
16/02/2020  21:30:38;0.100
16/02/2020  23:30:36;0.231
17/02/2020  01:30:34;0.173
17/02/2020  03:30:32;0.368
17/02/2020  05:30:30;0.319
17/02/2020  07:30:28;0.862
17/02/2020  09:30:26;0.134
17/02/2020  11:30:24;0.043
17/02/2020  13:30:22;0.020
17/02/2020  15:30:20;0.027
17/02/2020  17:30:18;0.043
17/02/2020  19:30:16;0.085
17/02/2020  21:30:14;0.287
17/02/2020  23:30:12;0.280
18/02/2020  01:30:10;0.329
18/02/2020  02:56:35;0.984
18/02/2020  04:56:33;0.961
18/02/2020  06:56:31;1.226
18/02/2020  07:44:18;0.604
18/02/2020  09:44:16;0.183
18/02/2020  11:44:14;0.011
18/02/2020  13:44:12;-0.012
18/02/2020  15:44:10;0.003
18/02/2020  17:44:08;0.037
18/02/2020  19:44:06;0.246
18/02/2020  21:44:04;0.287
18/02/2020  23:44:02;0.238
19/02/2020  00:13:31;0.918
19/02/2020  02:13:29;0.669
19/02/2020  04:13:27;0.434
19/02/2020  05:13:26;1.128
19/02/2020  07:13:24;1.405
19/02/2020  09:13:22;1.033
19/02/2020  09:42:51;0.345
19/02/2020  11:42:49;0.085
19/02/2020  13:42:47;0.052
19/02/2020  15:42:45;0.069
19/02/2020  17:42:43;0.287
19/02/2020  19:42:41;0.108
19/02/2020  21:42:39;0.134
19/02/2020  23:42:37;0.102
20/02/2020  01:42:35;0.078
20/02/2020  03:42:33;0.102
20/02/2020  05:42:31;0.103
20/02/2020  07:42:29;0.116
20/02/2020  09:42:27;0.134
20/02/2020  11:00:44;0.118
20/02/2020  11:01:45;5.274
20/02/2020  11:21:04;5.841
20/02/2020  11:33:16;6.365
20/02/2020  11:42:25;6.489
20/02/2020  11:43:26;5.543
20/02/2020  12:10:53;6.198
20/02/2020  14:10:51;6.618
20/02/2020  15:09:49;6.699
20/02/2020  15:10:50;5.798
20/02/2020  17:10:48;5.436
20/02/2020  19:10:46;5.191
20/02/2020  21:10:44;5.459
20/02/2020  22:53:25;6.067
21/02/2020  00:53:23;6.101
21/02/2020  02:53:21;6.018
21/02/2020  04:53:19;5.986
21/02/2020  06:53:17;5.923
21/02/2020  08:53:15;5.832
21/02/2020  10:53:13;5.791
21/02/2020  12:53:11;5.743
21/02/2020  14:53:09;5.809
21/02/2020  16:53:07;5.923
21/02/2020  18:53:05;5.858
21/02/2020  20:53:03;5.971
21/02/2020  22:53:01;6.041
22/02/2020  00:52:59;6.054
22/02/2020  02:52:57;5.872
22/02/2020  04:52:55;6.124
22/02/2020  06:52:53;6.156
22/02/2020  08:52:51;5.872
22/02/2020  10:52:49;5.744
22/02/2020  12:52:47;5.668
22/02/2020  14:52:45;5.814
22/02/2020  16:52:43;5.636
22/02/2020  18:52:41;5.645
22/02/2020  19:02:51;5.404
22/02/2020  19:04:53;2.354
22/02/2020  19:05:54;0.020
22/02/2020  21:05:52;0.173
22/02/2020  23:05:50;0.181
23/02/2020  01:05:48;0.166
23/02/2020  03:05:46;0.329
23/02/2020  05:05:44;0.295
23/02/2020  07:05:42;0.108
23/02/2020  09:05:40;0.118
23/02/2020  11:05:38;0.042
23/02/2020  13:05:36;-0.006
23/02/2020  15:05:34;-0.028
23/02/2020  15:44:12;0.020
23/02/2020  15:45:13;6.166
23/02/2020  15:52:20;5.499
23/02/2020  16:13:41;5.858
23/02/2020  16:15:43;6.604
23/02/2020  16:39:06;6.166
23/02/2020  16:52:19;5.436
23/02/2020  17:07:34;5.962
23/02/2020  17:10:37;6.863
23/02/2020  19:10:35;7.349
23/02/2020  21:10:33;7.484
23/02/2020  23:10:31;7.324
24/02/2020  01:10:29;7.354
24/02/2020  03:10:27;7.463
24/02/2020  05:10:25;7.333
24/02/2020  07:10:23;7.495
24/02/2020  09:10:21;7.338
24/02/2020  11:10:19;7.187
24/02/2020  13:10:17;7.285
24/02/2020  15:10:15;7.349
24/02/2020  17:10:13;7.155
24/02/2020  19:10:11;7.285
24/02/2020  21:10:09;7.340
24/02/2020  23:10:07;7.225
25/02/2020  01:10:05;7.237
25/02/2020  02:13:07;7.980
25/02/2020  04:13:05;7.656
25/02/2020  06:13:03;7.803
25/02/2020  08:13:01;7.440
25/02/2020  10:12:59;7.510
25/02/2020  12:12:57;7.324
25/02/2020  14:12:55;7.364
25/02/2020  16:12:53;6.886
25/02/2020  18:12:51;6.604
25/02/2020  20:12:49;6.544
25/02/2020  22:12:47;6.480
26/02/2020  00:12:45;6.528
26/02/2020  02:12:43;6.474
26/02/2020  04:12:41;6.667
26/02/2020  06:12:39;6.537
26/02/2020  08:12:37;6.886
26/02/2020  09:27:51;7.593
26/02/2020  11:27:49;7.413
26/02/2020  13:27:47;7.367
26/02/2020  15:27:45;7.468
26/02/2020  17:27:43;7.479
26/02/2020  19:27:41;7.397
26/02/2020  21:27:39;7.495
26/02/2020  23:27:37;7.502
27/02/2020  01:27:35;7.461
27/02/2020  03:27:33;7.494
27/02/2020  05:27:31;7.576
27/02/2020  07:27:29;7.489
27/02/2020  09:27:27;7.340
27/02/2020  11:27:25;7.366
27/02/2020  13:27:23;7.447
27/02/2020  15:27:21;7.494
27/02/2020  17:27:19;7.479
27/02/2020  19:27:17;7.366
27/02/2020  21:27:15;7.413
27/02/2020  23:27:13;7.560
28/02/2020  01:27:11;7.463
28/02/2020  03:27:09;7.502
28/02/2020  05:27:07;7.366
28/02/2020  07:27:05;7.430
28/02/2020  09:27:03;7.338
28/02/2020  11:27:01;7.388
28/02/2020  13:26:59;7.030
28/02/2020  15:13:44;7.769
28/02/2020  17:13:42;7.656
28/02/2020  19:13:40;7.510
28/02/2020  21:13:38;7.711
28/02/2020  23:13:36;7.537
29/02/2020  01:13:34;7.478
29/02/2020  03:13:32;7.542
29/02/2020  05:13:30;7.607
29/02/2020  07:13:28;7.479
29/02/2020  09:13:26;7.398
29/02/2020  11:13:24;7.340
29/02/2020  13:13:22;7.349
29/02/2020  15:13:20;7.246
29/02/2020  17:13:18;7.332
29/02/2020  19:13:16;7.299
29/02/2020  21:13:14;7.397
29/02/2020  23:13:12;7.447
01/03/2020  01:13:10;7.414
01/03/2020  03:13:08;7.430
01/03/2020  05:13:06;7.390
01/03/2020  07:13:04;7.301
01/03/2020  09:13:02;7.332
01/03/2020  11:13:00;7.380
01/03/2020  13:12:58;7.382
01/03/2020  15:12:56;7.445
01/03/2020  17:12:54;7.372
01/03/2020  19:12:52;7.414
01/03/2020  21:12:50;7.380
01/03/2020  23:12:48;7.469
02/03/2020  01:12:46;7.395
02/03/2020  03:12:44;7.380
02/03/2020  05:12:42;7.447
02/03/2020  07:12:40;7.429
02/03/2020  09:12:38;7.461
02/03/2020  11:12:36;7.380
02/03/2020  13:12:34;7.315
02/03/2020  15:12:32;7.398
02/03/2020  17:12:30;7.364
02/03/2020  19:12:28;7.512
02/03/2020  21:12:26;7.397
02/03/2020  23:12:24;7.366
03/03/2020  01:12:22;7.542
03/03/2020  03:12:20;7.461
03/03/2020  05:12:18;7.349
03/03/2020  07:12:16;7.445
03/03/2020  09:12:14;7.372
03/03/2020  11:12:12;7.397
03/03/2020  13:12:10;7.460
03/03/2020  15:12:08;7.397
03/03/2020  17:12:06;7.510
03/03/2020  19:12:04;7.526
03/03/2020  21:12:02;7.533
03/03/2020  23:12:00;7.452
04/03/2020  01:11:58;7.445
04/03/2020  03:11:56;7.479
04/03/2020  05:11:54;7.301
04/03/2020  07:11:52;7.405
04/03/2020  09:11:50;7.333
04/03/2020  11:11:48;7.273
04/03/2020  13:11:46;7.333
04/03/2020  15:11:44;7.382
04/03/2020  17:11:42;7.285
04/03/2020  19:11:40;7.414
04/03/2020  21:11:38;7.398
04/03/2020  23:11:36;7.382
05/03/2020  01:11:34;7.302
05/03/2020  03:11:32;7.359
05/03/2020  05:11:30;7.299
05/03/2020  07:11:28;7.486
05/03/2020  09:11:26;7.330
05/03/2020  11:11:24;7.348
05/03/2020  13:11:22;7.290
05/03/2020  15:11:20;7.251
05/03/2020  17:11:18;7.382
05/03/2020  19:11:16;7.455
05/03/2020  21:11:14;7.387
05/03/2020  23:11:12;7.315
06/03/2020  01:11:10;7.315
06/03/2020  03:11:08;7.324
06/03/2020  05:11:06;7.268
06/03/2020  07:11:04;7.382
06/03/2020  09:11:02;7.234
06/03/2020  11:11:00;7.348
06/03/2020  13:10:58;7.333
06/03/2020  15:10:56;7.380
06/03/2020  17:10:54;7.366
06/03/2020  19:10:52;7.468
06/03/2020  21:10:50;7.307
06/03/2020  23:10:48;7.528
07/03/2020  01:10:46;7.374
07/03/2020  03:10:44;7.382
07/03/2020  05:10:42;7.447
07/03/2020  07:10:40;7.479
07/03/2020  09:10:38;7.317
07/03/2020  11:10:36;7.226
07/03/2020  13:10:34;7.421
07/03/2020  15:10:32;7.322
07/03/2020  17:10:30;7.338
07/03/2020  19:10:28;7.275
07/03/2020  21:10:26;7.390
07/03/2020  23:10:24;7.398
08/03/2020  01:10:22;7.236
08/03/2020  03:10:20;7.447
08/03/2020  05:10:18;7.382
08/03/2020  07:10:16;7.294
08/03/2020  09:10:14;7.349
08/03/2020  11:10:12;7.307
08/03/2020  13:10:10;7.153
08/03/2020  15:10:08;7.186
08/03/2020  17:10:06;7.349
08/03/2020  19:10:04;7.424
08/03/2020  21:10:02;7.315
08/03/2020  23:10:00;7.374
09/03/2020  01:09:58;7.445
09/03/2020  03:09:56;7.421
09/03/2020  05:09:54;7.469
09/03/2020  07:09:52;7.469
09/03/2020  09:09:50;7.301
09/03/2020  11:09:48;7.301
09/03/2020  13:09:46;7.268
09/03/2020  15:09:44;7.348
09/03/2020  17:09:42;7.317
09/03/2020  19:09:40;7.398
09/03/2020  21:09:38;7.259
09/03/2020  23:09:36;7.469
10/03/2020  01:09:34;7.469
10/03/2020  03:09:32;7.333
10/03/2020  05:09:30;7.382
10/03/2020  07:09:28;7.298
10/03/2020  09:09:26;7.463
10/03/2020  11:09:24;7.301
10/03/2020  13:09:22;7.236
10/03/2020  15:09:20;7.194
10/03/2020  17:09:18;7.306
10/03/2020  19:09:16;7.447
10/03/2020  21:09:14;7.688
10/03/2020  23:09:12;7.559
11/03/2020  01:09:10;7.674
11/03/2020  03:09:08;7.664
11/03/2020  05:09:06;7.615
11/03/2020  07:09:04;7.560
11/03/2020  09:09:02;7.528
11/03/2020  11:09:00;7.549
11/03/2020  13:08:58;7.371
11/03/2020  15:08:56;7.236
11/03/2020  17:08:54;7.186
11/03/2020  19:08:52;7.317
11/03/2020  21:08:50;7.317
11/03/2020  23:08:48;7.382
12/03/2020  01:08:46;7.290
12/03/2020  03:08:44;7.332
12/03/2020  05:08:42;7.349
12/03/2020  07:08:40;7.430
12/03/2020  09:08:38;7.338
12/03/2020  11:08:36;7.413
12/03/2020  13:08:34;7.333
12/03/2020  15:08:32;7.301
12/03/2020  17:08:30;7.181
12/03/2020  19:08:28;7.332
12/03/2020  21:08:26;7.397
12/03/2020  23:08:24;7.273
13/03/2020  01:08:22;7.315
13/03/2020  03:08:20;7.241
13/03/2020  05:08:18;7.526
13/03/2020  07:08:16;7.478
13/03/2020  09:08:14;7.445
13/03/2020  11:08:12;7.315
13/03/2020  13:08:10;7.324
13/03/2020  15:08:08;7.244
13/03/2020  17:08:06;7.209
13/03/2020  19:08:04;7.234
13/03/2020  21:08:02;7.427
13/03/2020  23:08:00;7.301
14/03/2020  01:07:58;7.332
14/03/2020  03:07:56;7.430
14/03/2020  05:07:54;7.333
14/03/2020  07:07:52;7.299
14/03/2020  09:07:50;7.306
14/03/2020  11:07:48;7.397
14/03/2020  13:07:46;7.333
14/03/2020  15:07:44;7.307
14/03/2020  17:07:42;7.155
14/03/2020  19:07:40;7.382
14/03/2020  21:07:38;7.436
14/03/2020  23:07:36;7.429
15/03/2020  01:07:34;7.461
15/03/2020  03:07:32;7.283
15/03/2020  05:07:30;7.388
15/03/2020  07:07:28;7.463
15/03/2020  09:07:26;7.366
15/03/2020  11:07:24;7.234
15/03/2020  13:07:22;7.388
15/03/2020  15:07:20;7.380
15/03/2020  17:07:18;7.371
15/03/2020  19:07:16;7.315
15/03/2020  21:07:14;7.397
15/03/2020  23:07:12;7.306
16/03/2020  01:07:10;7.306
16/03/2020  03:07:08;7.461
16/03/2020  05:07:06;7.414
16/03/2020  07:07:04;7.348
16/03/2020  09:07:02;7.301
16/03/2020  11:07:00;7.445
16/03/2020  13:06:58;7.202
16/03/2020  15:06:56;7.364
16/03/2020  17:06:54;7.421
16/03/2020  19:06:52;7.187
16/03/2020  21:06:50;7.364
16/03/2020  23:06:48;7.306
17/03/2020  01:06:46;7.181
17/03/2020  03:06:44;7.267
17/03/2020  05:06:42;7.268
17/03/2020  07:06:40;7.285
17/03/2020  09:06:38;7.379
17/03/2020  11:06:36;7.315
17/03/2020  13:06:34;7.171
17/03/2020  15:06:32;7.317
17/03/2020  17:06:30;7.186
17/03/2020  19:06:28;7.178
17/03/2020  21:06:26;7.226
17/03/2020  23:06:24;7.421
18/03/2020  01:06:22;7.192
18/03/2020  03:06:20;7.332
18/03/2020  05:06:18;7.315
18/03/2020  07:06:16;7.268
18/03/2020  09:06:14;7.372
18/03/2020  11:06:12;7.315
18/03/2020  13:06:10;7.220
18/03/2020  15:06:08;7.366
18/03/2020  17:06:06;7.267
18/03/2020  19:06:04;7.209
18/03/2020  21:06:02;7.322
18/03/2020  23:06:00;7.382
19/03/2020  01:05:58;7.494
19/03/2020  03:05:56;7.380
19/03/2020  05:05:54;7.468
19/03/2020  07:05:52;7.387
19/03/2020  09:05:50;7.285
19/03/2020  11:05:48;7.273
19/03/2020  13:05:46;7.291
19/03/2020  15:05:44;7.285
19/03/2020  17:05:42;7.324
19/03/2020  19:05:40;7.267
19/03/2020  21:05:38;7.315
19/03/2020  23:05:36;7.315
20/03/2020  01:05:34;7.268
20/03/2020  03:05:32;7.366
20/03/2020  05:05:30;7.220
20/03/2020  07:05:28;7.315
20/03/2020  09:05:26;7.343
20/03/2020  11:05:24;7.299
20/03/2020  13:05:22;7.285
20/03/2020  15:05:20;7.413
20/03/2020  17:05:18;7.364
20/03/2020  19:05:16;7.364
20/03/2020  21:05:14;7.382
20/03/2020  23:05:12;7.349
21/03/2020  01:05:10;7.251
21/03/2020  03:05:08;7.251
21/03/2020  05:05:06;7.241
21/03/2020  07:05:04;7.285
21/03/2020  09:05:02;7.349
21/03/2020  11:05:00;7.233
21/03/2020  13:04:58;7.315
21/03/2020  15:04:56;7.366
21/03/2020  17:04:54;7.380
21/03/2020  19:04:52;7.398
21/03/2020  21:04:50;7.414
21/03/2020  23:04:48;7.333
22/03/2020  01:04:46;7.332
22/03/2020  03:04:44;7.343
22/03/2020  05:04:42;7.397
22/03/2020  07:04:40;7.329
22/03/2020  09:04:38;7.348
22/03/2020  11:04:36;7.299
22/03/2020  13:04:34;7.324
22/03/2020  15:04:32;7.283
22/03/2020  15:11:39;7.202
22/03/2020  15:11:39;7.202
22/03/2020  15:12:40;7.234
22/03/2020  15:13:41;1.518
22/03/2020  15:15:53;-0.136
22/03/2020  17:15:41;-0.143
22/03/2020  19:15:39;-0.159
22/03/2020  19:45:08;-0.159
22/03/2020  19:46:09;1.372
22/03/2020  21:46:07;1.243
22/03/2020  23:46:05;1.251
23/03/2020  01:46:03;1.237
23/03/2020  03:46:01;1.169
23/03/2020  05:45:59;1.277
23/03/2020  07:45:57;1.219
23/03/2020  09:45:55;1.339
23/03/2020  11:45:53;1.365
23/03/2020  13:45:51;1.381
23/03/2020  15:45:49;1.382
23/03/2020  17:45:47;1.415
23/03/2020  19:45:45;1.381
23/03/2020  21:45:43;1.381
23/03/2020  23:45:41;1.543
24/03/2020  00:43:38;1.170
24/03/2020  02:12:05;0.431
24/03/2020  02:22:15;1.073
24/03/2020  04:22:13;1.414
24/03/2020  06:22:11;1.226
24/03/2020  08:22:09;1.397
24/03/2020  10:00:46;0.675
24/03/2020  12:00:44;1.251
24/03/2020  12:21:04;0.556
24/03/2020  13:08:51;1.235
24/03/2020  15:08:49;1.203
24/03/2020  16:06:46;0.491
24/03/2020  18:06:44;0.399
24/03/2020  20:06:42;0.431
24/03/2020  22:06:40;0.350
25/03/2020  00:06:38;0.215
25/03/2020  02:06:36;0.269
25/03/2020  04:06:34;0.222
25/03/2020  06:06:32;0.110
25/03/2020  08:06:30;0.127
25/03/2020  10:06:28;0.125
25/03/2020  10:20:42;0.431
25/03/2020  10:22:44;1.554
25/03/2020  12:22:42;1.318
25/03/2020  14:22:40;1.355
25/03/2020  16:22:38;1.457
25/03/2020  18:22:36;1.424
25/03/2020  20:22:34;1.382
25/03/2020  22:22:32;1.453
26/03/2020  00:22:30;1.528
26/03/2020  02:22:28;1.447
26/03/2020  04:22:26;1.382
26/03/2020  06:22:24;1.365
26/03/2020  08:22:22;1.399
26/03/2020  09:32:31;0.676
26/03/2020  11:32:29;0.158
26/03/2020  13:32:27;0.253
26/03/2020  15:32:25;0.303
26/03/2020  17:32:23;0.165
26/03/2020  19:32:21;0.296
26/03/2020  21:32:19;0.149
26/03/2020  23:32:17;0.172
27/03/2020  01:32:15;0.254
27/03/2020  03:32:13;0.231
27/03/2020  05:32:11;0.214
27/03/2020  07:32:09;0.227
27/03/2020  09:32:07;0.134
27/03/2020  11:32:05;0.053
27/03/2020  13:32:03;0.019
27/03/2020  15:32:01;0.020
27/03/2020  17:31:59;0.019
27/03/2020  19:31:57;0.068
27/03/2020  21:31:55;0.019
27/03/2020  23:31:53;0.020
28/03/2020  01:31:51;0.165
28/03/2020  03:31:49;0.223
28/03/2020  05:31:47;0.085
28/03/2020  07:31:45;0.053
28/03/2020  09:31:43;0.058
28/03/2020  11:31:41;0.019
28/03/2020  13:31:39;0.037
28/03/2020  15:31:37;0.052
28/03/2020  17:31:35;0.052
28/03/2020  19:31:33;0.043
28/03/2020  21:31:31;0.085
28/03/2020  23:31:29;-0.012
29/03/2020  01:31:27;-0.006
29/03/2020  04:31:25;0.030
29/03/2020  06:31:23;0.058
