
"Time";"HTI883A";
"18/04/2018  11:12:56";"53,623";
"18/04/2018  13:10:56";"53,693";
"18/04/2018  14:22:56";"54,116";
"18/04/2018  16:22:56";"53,852";
"18/04/2018  17:20:56";"54,276";
"18/04/2018  19:18:56";"54,116";
"18/04/2018  20:04:56";"53,658";
"18/04/2018  22:00:56";"53,352";
"18/04/2018  23:58:56";"53,769";
"19/04/2018  01:08:56";"53,352";
"19/04/2018  02:48:56";"53,811";
"19/04/2018  04:48:56";"53,658";
"19/04/2018  05:46:56";"53,352";
"19/04/2018  07:46:56";"53,040";
"19/04/2018  08:54:56";"53,498";
"19/04/2018  09:24:56";"53,963";
"19/04/2018  11:24:56";"54,276";
"19/04/2018  13:18:56";"54,734";
"19/04/2018  15:18:56";"55,233";
"19/04/2018  16:24:56";"54,852";
"19/04/2018  18:22:56";"54,421";
"19/04/2018  19:48:56";"53,929";
"19/04/2018  21:10:56";"53,464";
"19/04/2018  22:34:56";"53,929";
"20/04/2018  00:34:56";"54,234";
"20/04/2018  01:14:56";"53,769";
"20/04/2018  01:58:56";"53,311";
"20/04/2018  03:56:56";"53,193";
"20/04/2018  05:56:56";"53,005";
"20/04/2018  07:56:56";"53,040";
"20/04/2018  09:00:56";"53,464";
"20/04/2018  10:08:56";"53,929";
"20/04/2018  11:02:56";"54,421";
"20/04/2018  12:44:56";"54,692";
"20/04/2018  14:44:56";"55,004";
"20/04/2018  16:42:56";"54,852";
"20/04/2018  18:42:56";"54,852";
"20/04/2018  19:42:56";"54,387";
"20/04/2018  21:40:56";"54,234";
"20/04/2018  23:40:56";"54,234";
"21/04/2018  01:38:56";"53,769";
"21/04/2018  02:18:56";"53,352";
"21/04/2018  03:04:56";"53,040";
"21/04/2018  05:04:56";"52,887";
"21/04/2018  07:02:56";"52,735";
"21/04/2018  07:54:57";"53,151";
"21/04/2018  08:56:56";"53,498";
"21/04/2018  10:34:56";"53,929";
"21/04/2018  12:32:56";"54,387";
"21/04/2018  13:16:56";"54,734";
"21/04/2018  15:16:56";"55,233";
"21/04/2018  17:14:56";"55,088";
"21/04/2018  19:14:56";"54,928";
"21/04/2018  20:10:56";"54,546";
"21/04/2018  22:08:56";"54,081";
"22/04/2018  00:06:56";"53,623";
"22/04/2018  00:46:56";"53,193";
"22/04/2018  02:46:56";"52,693";
"22/04/2018  03:16:56";"53,193";
"22/04/2018  05:14:56";"52,887";
"22/04/2018  07:12:56";"53,234";
"22/04/2018  09:12:56";"53,547";
"22/04/2018  10:24:56";"53,963";
"22/04/2018  11:22:56";"54,387";
"22/04/2018  12:52:56";"54,852";
"22/04/2018  14:52:56";"54,893";
"22/04/2018  16:52:56";"54,893";
"22/04/2018  18:50:56";"54,734";
"22/04/2018  20:02:56";"54,276";
"22/04/2018  20:28:56";"53,963";
"22/04/2018  21:18:56";"53,498";
"22/04/2018  23:18:56";"53,193";
"23/04/2018  01:18:56";"53,151";
"23/04/2018  01:36:56";"53,498";
"23/04/2018  03:36:56";"53,151";
"23/04/2018  05:36:56";"53,005";
"23/04/2018  07:34:56";"52,887";
"23/04/2018  08:14:56";"53,352";
"23/04/2018  09:36:56";"53,769";
"23/04/2018  10:14:56";"54,234";
"23/04/2018  12:14:56";"54,505";
"23/04/2018  14:02:56";"54,963";
"23/04/2018  16:00:56";"54,963";
"23/04/2018  18:00:56";"54,657";
"23/04/2018  19:10:56";"54,158";
"23/04/2018  21:10:56";"53,658";
"23/04/2018  22:30:56";"53,234";
"24/04/2018  00:30:56";"53,352";
"24/04/2018  02:18:56";"53,040";
"24/04/2018  04:16:56";"52,846";
"24/04/2018  06:16:56";"52,540";
"24/04/2018  08:16:56";"53,005";
"24/04/2018  09:00:56";"53,498";
"24/04/2018  09:40:56";"53,151";
"24/04/2018  09:44:56";"48,078";
"24/04/2018  09:48:56";"45,468";
"24/04/2018  09:52:56";"43,934";
"24/04/2018  10:02:56";"41,331";
